blackness,connectivity,ext_above,ext_below,max_width,median_width,pct_wide,left_white,right_white,left_contrast,right_contrast,local_density,label
0.1935483870967742,0.22580645161290322,0,0,4,4.0,1.0,254.35416666666666,223.60416666666666,13.166666666666657,-17.583333333333343,0.05103969754253308,0
0.25806451612903225,0.2903225806451613,0,0,4,3.5,0.5,254.32638888888889,228.63194444444446,23.243055555555543,-2.4513888888888857,0.05198487712665406,0
0.3225806451612903,0.3548387096774194,0,0,4,3.0,0.3333333333333333,252.5972222222222,231.7013888888889,31.576388888888857,10.680555555555571,0.05198487712665406,0
0.3548387096774194,0.45161290322580644,0,0,4,3.0,0.25,248.32638888888889,234.5,31.451388888888886,17.625,0.05860113421550094,0
0.2903225806451613,0.4838709677419355,0,0,3,2.0,0.0,240.52083333333334,234.73611111111111,14.458333333333343,8.673611111111114,0.06805293005671077,0
0.22580645161290322,0.4838709677419355,0,0,3,2.0,0.0,231.09722222222226,233.2152777777778,3.222222222222257,5.3402777777778,0.06805293005671077,0
0.1935483870967742,0.3225806451612903,0,0,3,2.5,0.0,222.99305555555557,234.14583333333334,-8.965277777777771,2.1875,0.06805293005671077,0
0.3225806451612903,0.25806451612903225,0,0,0,0,0,233.2152777777778,246.15972222222226,-18.326388888888857,-5.3819444444444,0.08223062381852551,0
0.3548387096774194,0.25806451612903225,0,0,2,2.0,0.0,234.14583333333334,245.1527777777778,12.791666666666686,23.798611111111143,0.08223062381852551,0
0.3548387096774194,0.25806451612903225,0,0,2,2.0,0.0,239.06944444444446,236.85416666666666,25.194444444444457,22.979166666666657,0.07750472589792061,0
0.25806451612903225,0.25806451612903225,0,0,0,0,0,246.01388888888889,233.25694444444443,11.451388888888886,-1.3055555555555713,0.07183364839319471,0
0.1935483870967742,0.22580645161290322,0,0,0,0,0,228.9236111111111,238.75694444444443,-20.409722222222257,-10.576388888888914,0.0831758034026465,0
0.25806451612903225,0.25806451612903225,0,0,1,1.0,0.0,223.26388888888889,235.13194444444443,-8.277777777777771,3.5902777777777715,0.0831758034026465,0
0.2903225806451613,0.2903225806451613,0,0,6,4.0,0.5,234.3402777777778,229.2222222222222,4.6527777777778,-0.4652777777777999,0.08128544423440454,0
0.12903225806451613,0.2903225806451613,0,0,6,4.0,0.5,246.15972222222226,227.94444444444446,7.6180555555556,-10.5972222222222,0.07939508506616257,0
0.25806451612903225,0.2903225806451613,0,0,6,4.5,0.5,236.85416666666666,230.72916666666666,0.25,-5.875,0.07844990548204159,0
0.2903225806451613,0.2903225806451613,0,0,6,3.0,0.3333333333333333,233.25694444444443,214.6736111111111,5.5902777777777715,-12.993055555555571,0.08695652173913043,0
0.22580645161290322,0.2903225806451613,0,0,6,3.0,0.25,236.45138888888889,205.3125,13.055555555555543,-18.083333333333343,0.08695652173913043,0
0.22580645161290322,0.25806451612903225,0,0,3,2.5,0.0,238.75694444444443,218.2986111111111,5.986111111111086,-14.472222222222257,0.08034026465028356,0
0.41935483870967744,0.4838709677419355,0,0,0,0,0,235.13194444444443,240.93055555555554,-13.743055555555571,-7.944444444444457,0.07088846880907372,0
0.4838709677419355,0.4838709677419355,0,0,2,2.0,0.0,229.2222222222222,248.47916666666666,18.680555555555543,37.9375,0.07372400756143667,0
0.4838709677419355,0.4838709677419355,0,0,2,2.0,0.0,227.94444444444446,238.4027777777778,43.3402777777778,53.79861111111114,0.08128544423440454,0
