blackness,connectivity,ext_above,ext_below,max_width,median_width,pct_wide,left_white,right_white,left_contrast,right_contrast,local_density,label
0.43243243243243246,0.2972972972972973,0,0,11,9.5,1.0,234.375,192.2619047619048,13.714285714285722,-28.39880952380949,0.10912698412698413,1
0.5135135135135135,0.2972972972972973,0,0,11,4.0,0.625,232.0952380952381,203.79761904761904,40.39880952380952,12.101190476190453,0.12367724867724868,0
0.4864864864864865,0.2972972972972973,0,0,10,5.0,0.8571428571428571,227.4642857142857,211.09523809523807,35.928571428571416,19.559523809523796,0.125,0
0.4864864864864865,0.2972972972972973,0,0,9,5.5,1.0,216.69642857142856,214.55952380952382,25.49999999999997,23.36309523809524,0.12764550264550265,0
0.4594594594594595,0.21621621621621623,0,0,7,6.0,1.0,194.9642857142857,200.59523809523807,-8.321428571428584,-2.690476190476204,0.13425925925925927,0
0.40540540540540543,0.24324324324324326,0,0,6,5.5,1.0,191.47619047619048,187.19642857142856,-22.577380952380935,-26.85714285714286,0.13425925925925927,0
0.35135135135135137,0.2972972972972973,0,0,7,4.0,1.0,192.26190476190473,178.22619047619048,-23.684523809523853,-37.7202380952381,0.13425925925925927,0
0.40540540540540543,0.32432432432432434,0,0,7,5.0,1.0,196.17857142857142,179.26785714285714,-17.5,-34.41071428571428,0.1335978835978836,0
0.6216216216216216,0.5405405405405406,0,0,7,5.5,1.0,203.79761904761904,188.35714285714286,-0.7559523809523796,-16.196428571428555,0.13227513227513227,0
0.5945945945945946,0.5135135135135135,0,0,7,5.0,1.0,211.09523809523807,205.0892857142857,27.541666666666657,21.535714285714278,0.13161375661375663,0
0.5675675675675675,0.4864864864864865,0,0,7,5.0,1.0,214.55952380952382,215.94642857142858,41.07738095238096,42.46428571428572,0.1302910052910053,0
0.5405405405405406,0.4864864864864865,0,0,6,5.0,1.0,211.39285714285714,219.57142857142858,33.75,41.928571428571445,0.1283068783068783,0
0.4864864864864865,0.43243243243243246,0,0,6,5.0,1.0,200.59523809523807,216.69642857142858,13.916666666666657,30.017857142857167,0.125,0
0.43243243243243246,0.43243243243243246,0,0,6,4.5,1.0,187.19642857142856,221.0,-13.553571428571445,20.25,0.11904761904761904,0
0.40540540540540543,0.35135135135135137,0,0,6,6.0,1.0,178.22619047619048,230.25,-49.61309523809524,2.4107142857142776,0.10978835978835978,0
0.40540540540540543,0.2702702702702703,0,0,3,3.0,0.0,179.26785714285714,237.13690476190473,-39.98214285714286,17.88690476190473,0.10449735449735449,0
0.32432432432432434,0.4864864864864865,0,0,0,0,0,240.77380952380952,193.2142857142857,7.059523809523796,-40.50000000000003,0.12433862433862433,0
0.6216216216216216,0.4864864864864865,0,0,3,3.0,0.0,240.73809523809527,190.2142857142857,31.309523809523853,-19.214285714285722,0.13690476190476192,0
0.6216216216216216,0.4864864864864865,0,0,6,3.0,0.3333333333333333,240.5,181.42857142857142,80.32142857142858,21.25,0.14682539682539683,0
0.5405405405405406,0.4864864864864865,0,0,7,3.0,0.42857142857142855,238.13095238095238,187.70833333333334,56.50595238095238,6.083333333333343,0.1488095238095238,0
0.5135135135135135,0.4864864864864865,0,0,8,7.0,1.0,227.75,201.41666666666666,23.5,-2.833333333333343,0.14814814814814814,0
0.5135135135135135,0.43243243243243246,0,0,8,7.0,0.75,201.10714285714286,199.35119047619048,7.339285714285722,5.583333333333343,0.1488095238095238,0
