blackness,connectivity,ext_above,ext_below,max_width,median_width,pct_wide,left_white,right_white,left_contrast,right_contrast,local_density,label
0.5806451612903226,0.3225806451612903,0,0,11,6.0,1.0,226.6875,178.9027777777778,31.041666666666657,-16.743055555555543,0.161625708884688,1
0.6129032258064516,0.3548387096774194,0,0,11,6.0,0.8571428571428571,222.5486111111111,181.60416666666663,42.486111111111086,1.5416666666666572,0.1814744801512287,0
0.6451612903225806,0.3548387096774194,0,0,11,6.0,0.875,218.2986111111111,188.82638888888889,42.69444444444443,13.222222222222229,0.1984877126654064,0
0.5483870967741935,0.3548387096774194,0,0,11,6.5,0.875,208.41666666666663,197.31944444444449,30.020833333333314,18.923611111111114,0.2136105860113421,0
0.5806451612903226,0.3548387096774194,0,0,11,6.0,0.8888888888888888,196.19444444444449,202.625,17.298611111111114,23.729166666666657,0.2258979206049149,0
0.5806451612903226,0.2258064516129032,0,0,11,7.0,0.875,183.77083333333331,200.54861111111111,4.354166666666686,21.131944444444457,0.2362948960302457,0
0.5161290322580645,0.2258064516129032,0,0,11,7.0,1.0,178.02083333333334,190.66666666666663,-8.479166666666657,4.166666666666657,0.2438563327032136,0
0.4838709677419355,0.2903225806451613,0,0,11,8.5,1.0,177.63194444444446,172.8888888888889,-22.930555555555543,-27.67361111111109,0.2457466918714555,0
0.4193548387096774,0.3225806451612903,0,0,11,11.0,1.0,178.9027777777778,161.06944444444446,-25.993055555555543,-43.826388888888886,0.2476370510396975,0
0.4516129032258064,0.3225806451612903,0,0,11,10.0,1.0,181.60416666666663,157.3125,-20.8125,-45.10416666666666,0.2466918714555765,0
0.5483870967741935,0.6451612903225806,0,0,11,9.0,1.0,188.82638888888889,167.50694444444443,-5.506944444444457,-26.826388888888918,0.2429111531190926,0
0.6774193548387096,0.6129032258064516,0,0,11,6.5,1.0,197.31944444444449,181.83333333333331,22.069444444444457,6.583333333333343,0.2400756143667296,0
0.6451612903225806,0.6129032258064516,0,0,11,5.0,0.9090909090909092,202.625,197.3125,53.54166666666666,48.22916666666666,0.2344045368620037,0
0.6129032258064516,0.5806451612903226,0,0,11,6.0,1.0,200.54861111111111,204.15277777777771,41.67361111111112,45.27777777777774,0.2249527410207939,0
0.6129032258064516,0.5483870967741935,0,0,11,5.5,1.0,190.66666666666663,203.0,26.6875,39.02083333333334,0.2126654064272211,0
0.5483870967741935,0.5161290322580645,0,0,11,6.5,1.0,172.8888888888889,205.41666666666663,-6.777777777777743,25.75,0.2013232514177693,0
0.4193548387096774,0.4516129032258064,0,0,11,6.0,1.0,161.06944444444446,214.81944444444449,-40.7847222222222,12.9652777777778,0.2069943289224952,0
0.4516129032258064,0.3225806451612903,0,0,11,7.5,0.75,157.3125,224.88194444444449,-53.10416666666666,14.4652777777778,0.2145557655954631,0
0.4838709677419355,0.3225806451612903,0,0,11,8.0,0.6666666666666666,167.50694444444443,228.34722222222223,-32.68055555555557,28.159722222222257,0.2098298676748582,0
0.2258064516129032,0.6774193548387096,0,0,11,9.5,1.0,224.88194444444449,181.7847222222222,-2.805555555555543,-45.9027777777778,0.2041587901701323,0
0.7741935483870968,0.7096774193548387,0,0,11,10.0,1.0,228.34722222222223,197.8125,9.263888888888914,-21.270833333333343,0.1947069943289225,0
0.8064516129032258,0.7096774193548387,0,0,11,2.0,0.3636363636363636,227.9930555555556,197.70833333333331,66.95138888888891,36.666666666666686,0.1880907372400756,0
0.8064516129032258,0.7096774193548387,0,0,11,2.0,0.3636363636363636,227.69444444444449,196.16666666666663,79.56944444444446,48.04166666666666,0.1871455576559546,0
0.4838709677419355,0.7096774193548387,0,0,11,8.0,0.8,224.7013888888889,197.625,31.638888888888918,4.5625,0.1880907372400756,0
0.4838709677419355,0.7096774193548387,0,0,11,9.5,1.0,202.60416666666663,185.7777777777778,-1.5625,-18.388888888888857,0.1909262759924385,0
0.4516129032258064,0.3225806451612903,0,0,11,8.0,1.0,176.08333333333334,173.93055555555557,-20.125,-22.27777777777777,0.2013232514177693,0
0.4193548387096774,0.2903225806451613,0,0,11,8.5,1.0,167.4097222222222,174.80555555555557,-25.3402777777778,-17.94444444444443,0.218336483931947,0
0.4516129032258064,0.4838709677419355,0,0,11,7.5,1.0,181.7847222222222,192.48611111111111,-17.756944444444457,-7.055555555555543,0.2230623818525519,0
